class,spec,spec_id,spell_id,name,aura_type,applications,players,self_pct,single_pct,group_pct,other_pct,recast_median_s,first_seen,last_seen,category,suggested_category,rule
MONK,Mistweaver,270,1287663,Rune of Lingering,DEBUFF,4590,20,0.0,0.0,0.0,100.0,9.94,2026-07-05,2026-09-20,,,
MONK,Mistweaver,270,1287665,Rune of Lingering,BUFF,2925,20,14.1,84.2,1.7,0.0,5.64,2026-07-05,2026-09-20,,support,R5
MONK,Mistweaver,270,1287771,Rune of Masterful Cunning,BUFF,46,1,100.0,0.0,0.0,0.0,22.55,2026-08-21,2026-08-21,,consumables,R8
MONK,Mistweaver,270,1287770,Rune of the Versatile Warrior,BUFF,53,1,100.0,0.0,0.0,0.0,25.17,2026-07-21,2026-07-21,,consumables,R8
MONK,Mistweaver,270,1287955,Rune of Void-Tainted Shell,BUFF,38,3,100.0,0.0,0.0,0.0,63.93,2026-07-07,2026-09-03,,defensives,R1
MONK,Mistweaver,270,57724,Sated,DEBUFF,20,4,100.0,0.0,0.0,0.0,730.1,2026-04-17,2026-09-09,,,
MONK,Mistweaver,270,388497,Secret Infusion,BUFF,83,13,100.0,0.0,0.0,0.0,218.18,2026-04-17,2026-09-20,,utility,R9
MONK,Mistweaver,270,388498,Secret Infusion,BUFF,90,11,100.0,0.0,0.0,0.0,191.15,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,388500,Secret Infusion,BUFF,1358,31,100.0,0.0,0.0,0.0,38.11,2026-04-05,2026-09-20,,utility,R9
MONK,Mistweaver,270,1260310,Send Manacite,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-04-13,2026-08-03,,,
MONK,Mistweaver,270,1260311,Send Vantacite,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-08-03,2026-08-03,,,
MONK,Mistweaver,270,443576,Serpent Stance,BUFF,2922,30,100.0,0.0,0.0,0.0,32.01,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,58984,Shadowmeld,BUFF,2,1,100.0,0.0,0.0,0.0,234.81,2026-04-18,2026-04-18,utility,utility,R9
MONK,Mistweaver,270,399497,Sheilun's Gift,BUFF,2901,32,100.0,0.0,0.0,0.0,16.01,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,399510,Sheilun's Gift,BUFF,2899,32,100.0,0.0,0.0,0.0,16.01,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,1233904,Sheltered,DEBUFF,37,1,100.0,0.0,0.0,0.0,6.57,2026-09-07,2026-09-13,,,
MONK,Mistweaver,270,186403,Sign of Battle,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-08-24,2026-08-24,,consumables,R8
MONK,Mistweaver,270,186406,Sign of the Critter,BUFF,5,2,100.0,0.0,0.0,0.0,3165.62,2026-04-05,2026-09-01,,consumables,R8
MONK,Mistweaver,270,335150,Sign of the Destroyer,BUFF,8,4,100.0,0.0,0.0,0.0,5.27,2026-04-05,2026-09-20,,consumables,R8
MONK,Mistweaver,270,1305981,Sign of the Dragonflights,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-07-07,2026-08-08,,consumables,R8
MONK,Mistweaver,270,471521,Sign of the Explorer,BUFF,3,1,100.0,0.0,0.0,0.0,,2026-09-02,2026-09-08,,consumables,R8
MONK,Mistweaver,270,335151,Sign of the Mists,BUFF,3,2,100.0,0.0,0.0,0.0,1748.23,2026-04-25,2026-04-25,,consumables,R8
MONK,Mistweaver,270,452307,Sign of the Past,BUFF,3,2,100.0,0.0,0.0,0.0,,2026-07-23,2026-07-25,,consumables,R8
MONK,Mistweaver,270,335149,Sign of the Scourge,BUFF,3,1,100.0,0.0,0.0,0.0,6325.97,2026-08-31,2026-09-01,,consumables,R8
MONK,Mistweaver,270,225787,Sign of the Warrior,BUFF,21,4,100.0,0.0,0.0,0.0,2628.42,2026-04-13,2026-09-14,,consumables,R8
MONK,Mistweaver,270,1260572,Siphoning Wind,BUFF,2,2,0.0,0.0,0.0,100.0,,2026-08-06,2026-08-08,,consumables,R8
MONK,Mistweaver,270,1235841,Snowdrift,DEBUFF,7,1,100.0,0.0,0.0,0.0,11.88,2026-09-07,2026-09-13,,,
MONK,Mistweaver,270,1266193,Snowdrift,DEBUFF,12,1,100.0,0.0,0.0,0.0,16.18,2026-09-07,2026-09-13,,,
MONK,Mistweaver,270,1255504,Solarflare Prism,BUFF,43,1,100.0,0.0,0.0,0.0,37.58,2026-04-05,2026-04-05,,consumables,R8
MONK,Mistweaver,270,115175,Soothing Mist,BUFF,4454,31,15.9,83.1,0.0,1.0,5.55,2026-02-26,2026-09-20,healing,support,R5
MONK,Mistweaver,270,1260617,Soothing Mist,BUFF,948,7,10.8,58.1,31.1,0.0,5.71,2026-04-28,2026-09-20,,raidCDs,R2
MONK,Mistweaver,270,1307578,Soulcoil Barrier,BUFF,108,4,22.2,77.8,0.0,0.0,0.9,2026-09-03,2026-09-13,,support,R5
MONK,Mistweaver,270,1291894,Soulcoiler Ritual Vessel,BUFF,22,4,100.0,0.0,0.0,0.0,189.52,2026-09-03,2026-09-13,,consumables,R8
MONK,Mistweaver,270,256948,Spatial Rift,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-11,2026-09-11,,utility,R9
MONK,Mistweaver,270,1260565,Spiritfont,BUFF,220,7,100.0,0.0,0.0,0.0,37.79,2026-04-28,2026-09-20,,utility,R9
MONK,Mistweaver,270,1260670,Spiritfont,BUFF,223,7,100.0,0.0,0.0,0.0,33.35,2026-04-28,2026-09-20,,utility,R9
MONK,Mistweaver,270,443112,Strength of the Black Ox,BUFF,1780,31,100.0,0.0,0.0,0.0,40.74,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,443113,Strength of the Black Ox,BUFF,8601,31,2.8,9.3,86.1,1.8,32.1,2026-02-26,2026-09-20,,raidCDs,R2
MONK,Mistweaver,270,202090,Teachings of the Monastery,BUFF,4211,33,100.0,0.0,0.0,0.0,14.66,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,80354,Temporal Displacement,DEBUFF,54,7,100.0,0.0,0.0,0.0,638.07,2026-02-26,2026-09-20,,,
MONK,Mistweaver,270,1294745,The King's Unyielding Wind,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-10,2026-09-10,,consumables,R8
MONK,Mistweaver,270,1295275,The King's Unyielding Wind,BUFF,3,1,100.0,0.0,0.0,0.0,424.0,2026-09-10,2026-09-10,,consumables,R8
MONK,Mistweaver,270,1263318,The Wind Awoken,BUFF,304,7,100.0,0.0,0.0,0.0,25.93,2026-04-25,2026-07-26,,consumables,R8
MONK,Mistweaver,270,116680,Thunder Focus Tea,BUFF,1541,33,100.0,0.0,0.0,0.0,36.61,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,1295057,Tidal Insight,BUFF,1434,3,100.0,0.0,0.0,0.0,19.49,2026-08-27,2026-09-20,,consumables,R8
MONK,Mistweaver,270,443575,Tiger Stance,BUFF,2983,30,100.0,0.0,0.0,0.0,32.0,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,116841,Tiger's Lust,BUFF,264,27,65.5,34.5,0.0,0.0,112.72,2026-02-26,2026-09-20,movement,movement,R4
MONK,Mistweaver,270,383799,Time To Shine!,BUFF,64,2,0.0,100.0,0.0,0.0,25.64,2026-04-25,2026-07-26,,support,R5
MONK,Mistweaver,270,154797,Touch of Elune - Night,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-07-25,2026-07-25,,consumables,R8
MONK,Mistweaver,270,101643,Transcendence,BUFF,43,7,100.0,0.0,0.0,0.0,301.29,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,434763,Transcendence,BUFF,2,1,0.0,100.0,0.0,0.0,1535.12,2026-09-08,2026-09-08,,support,R5
MONK,Mistweaver,270,434767,Transcendence,BUFF,2,1,100.0,0.0,0.0,0.0,1535.12,2026-09-08,2026-09-08,,utility,R9
MONK,Mistweaver,270,1249829,Transference,DEBUFF,65,3,0.0,0.0,0.0,100.0,3.0,2026-07-07,2026-08-11,,,
MONK,Mistweaver,270,1293799,Trovehunter's Bounty,BUFF,7,1,100.0,0.0,0.0,0.0,2793.92,2026-08-31,2026-09-09,,consumables,R8
MONK,Mistweaver,270,1247511,Twisted Mana Sprite,BUFF,587,1,19.6,77.3,0.0,3.1,2.01,2026-02-26,2026-02-26,,support,R5
MONK,Mistweaver,270,443592,Unity Within,BUFF,395,30,100.0,0.0,0.0,0.0,155.17,2026-04-05,2026-09-20,,utility,R9
MONK,Mistweaver,270,1255200,Unstable Felheart Crystal,BUFF,3,1,0.0,100.0,0.0,0.0,258.8,2026-09-14,2026-09-14,,support,R5
MONK,Mistweaver,270,1252489,Versatile Hunt,BUFF,54,4,100.0,0.0,0.0,0.0,49.28,2026-07-25,2026-09-20,,consumables,R8
MONK,Mistweaver,270,1287798,Vine Grip,DEBUFF,5,2,0.0,0.0,0.0,100.0,1.97,2026-09-10,2026-09-14,,,
MONK,Mistweaver,270,392883,Vivacious Vivification,BUFF,2608,33,100.0,0.0,0.0,0.0,25.27,2026-02-26,2026-09-20,,utility,R9
MONK,Mistweaver,270,1244253,Void,BUFF,5,4,100.0,0.0,0.0,0.0,5.27,2026-04-05,2026-09-20,,consumables,R8
MONK,Mistweaver,270,1244617,Void Glass,BUFF,255,7,100.0,0.0,0.0,0.0,38.18,2026-04-05,2026-09-20,,consumables,R8
MONK,Mistweaver,270,1214714,Void Torrent,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-04-17,2026-04-25,,,
MONK,Mistweaver,270,1243972,Void-touched Drums,BUFF,65,1,0.0,0.0,100.0,0.0,739.02,2026-08-05,2026-09-16,,raidCDs,R2
MONK,Mistweaver,270,1287425,Void-Touched Orbs,BUFF,4986,5,100.0,0.0,0.0,0.0,10.0,2026-07-23,2026-09-20,,utility,R9
MONK,Mistweaver,270,1277482,Voidlust,BUFF,70,2,100.0,0.0,0.0,0.0,30.95,2026-05-04,2026-05-09,,movement,R4
MONK,Mistweaver,270,1305773,Ward of the Uncoiled,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-20,2026-09-20,,consumables,R8
MONK,Mistweaver,270,451918,Well Fed,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-07-06,2026-07-06,,consumables,R8
MONK,Mistweaver,270,1232585,Well Fed,BUFF,7,3,100.0,0.0,0.0,0.0,1461.89,2026-07-07,2026-09-20,,consumables,R8
MONK,Mistweaver,270,1305154,Well Fed,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-11,2026-09-11,,consumables,R8
MONK,Mistweaver,270,250768,Whispers of L'ura,BUFF,8,1,100.0,0.0,0.0,0.0,236.72,2026-04-28,2026-04-28,,consumables,R8
MONK,Mistweaver,270,59752,Will to Survive,BUFF,2,1,100.0,0.0,0.0,0.0,397.73,2026-07-14,2026-07-14,,utility,R9
MONK,Mistweaver,270,170818,Wind,DEBUFF,61,3,100.0,0.0,0.0,0.0,0.8,2026-05-09,2026-08-08,,,
MONK,Mistweaver,270,1215478,Wind Runners,BUFF,2,1,100.0,0.0,0.0,0.0,168.62,2026-07-21,2026-07-21,,movement,R4
MONK,Mistweaver,270,1214848,Winds of Mysterious Fortune,BUFF,23,4,100.0,0.0,0.0,0.0,2628.42,2026-09-09,2026-09-20,,consumables,R8
MONK,Mistweaver,270,1242003,Worldsoul Cradle,BUFF,49,1,63.3,36.7,0.0,0.0,16.38,2026-05-09,2026-05-09,,consumables,R8
MONK,Mistweaver,270,389422,Yu'lon's Blessing,BUFF,222,2,100.0,0.0,0.0,0.0,173.2,2026-07-23,2026-09-20,,utility,R9
MONK,Mistweaver,270,414143,Yu'lon's Grace,BUFF,10688,33,100.0,0.0,0.0,0.0,3.01,2026-02-26,2026-09-20,,defensives,R1
MONK,Mistweaver,270,274740,Zeal of the Burning Blade,BUFF,2,1,100.0,0.0,0.0,0.0,310.23,2026-05-09,2026-05-09,,consumables,R8
MONK,Mistweaver,270,1237886,Zealotry,DEBUFF,2,1,0.0,0.0,0.0,100.0,1.0,2026-04-25,2026-04-25,,,
MONK,Mistweaver,270,446334,Zen Pulse,BUFF,822,7,100.0,0.0,0.0,0.0,73.95,2026-02-26,2026-09-20,,utility,R9
MONK,Windwalker,269,1308013,50-Lb Midnight Salmon,BUFF,21,1,100.0,0.0,0.0,0.0,120.54,2026-09-16,2026-09-20,,consumables,R8
MONK,Windwalker,269,1265566,A Restless Soul,BUFF,8,1,100.0,0.0,0.0,0.0,107.25,2026-04-13,2026-04-13,,consumables,R8
MONK,Windwalker,269,1247577,Akil'zon's Clarity,BUFF,16,1,100.0,0.0,0.0,0.0,61.92,2026-04-12,2026-04-12,,consumables,R8
MONK,Windwalker,269,1252818,Akil'zon's Cry of Victory,BUFF,181,12,100.0,0.0,0.0,0.0,60.24,2026-04-10,2026-09-06,,offensiveCDs,R3
MONK,Windwalker,269,1297664,Akil'zon's Rite,BUFF,74,7,100.0,0.0,0.0,0.0,52.33,2026-09-06,2026-09-22,,consumables,R8
MONK,Windwalker,269,383781,Algeth'ar Puzzle,BUFF,76,12,100.0,0.0,0.0,0.0,155.02,2026-04-04,2026-08-26,,consumables,R8
MONK,Windwalker,269,1266687,Alnscorned Essence,BUFF,172,9,100.0,0.0,0.0,0.0,53.92,2026-04-10,2026-09-23,,consumables,R8
MONK,Windwalker,269,1266686,Alnsight,BUFF,222,9,100.0,0.0,0.0,0.0,43.11,2026-04-10,2026-09-23,,consumables,R8
MONK,Windwalker,269,1229746,Arcanoweave Insight,BUFF,403,11,1.5,98.5,0.0,0.0,25.2,2026-04-25,2026-09-23,,support,R5
MONK,Windwalker,269,1239640,Astral Antenna,BUFF,35,1,100.0,0.0,0.0,0.0,34.3,2026-02-26,2026-02-26,,consumables,R8
MONK,Windwalker,269,1239641,Astral Antenna,BUFF,35,1,100.0,0.0,0.0,0.0,28.62,2026-02-26,2026-02-26,,consumables,R8
MONK,Windwalker,269,1266182,Bear,BUFF,10,2,100.0,0.0,0.0,0.0,238.05,2026-09-10,2026-09-12,,consumables,R8
MONK,Windwalker,269,26297,Berserking,BUFF,10,2,100.0,0.0,0.0,0.0,192.3,2026-04-04,2026-05-08,,offensiveCDs,R3
MONK,Windwalker,269,116768,Blackout Kick!,BUFF,2558,44,100.0,0.0,0.0,0.0,22.73,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1252524,Blessing of the Capybara,BUFF,231,15,100.0,0.0,0.0,0.0,63.72,2026-04-10,2026-09-22,,consumables,R8
MONK,Windwalker,269,1282029,Blinky's Collar,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-05-08,2026-09-06,,consumables,R8
MONK,Windwalker,269,160331,Blood Elf Illusion,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-04-12,2026-04-12,,consumables,R8
MONK,Windwalker,269,33697,Blood Fury,BUFF,18,2,100.0,0.0,0.0,0.0,163.82,2026-05-08,2026-09-22,,utility,R9
MONK,Windwalker,269,1301231,Bloodletting,DEBUFF,55,3,100.0,0.0,0.0,0.0,2.52,2026-08-12,2026-09-19,,,
MONK,Windwalker,269,1307531,Bloodletting,DEBUFF,42,3,100.0,0.0,0.0,0.0,8.02,2026-08-12,2026-09-19,,,
MONK,Windwalker,269,1292300,Brittle Torga Totem,BUFF,23,1,100.0,0.0,0.0,0.0,122.27,2026-09-16,2026-09-20,,consumables,R8
MONK,Windwalker,269,1239428,Carrying Supplies,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-10,2026-09-10,,,
MONK,Windwalker,269,443028,Celestial Conduit,BUFF,62,4,100.0,0.0,0.0,0.0,129.42,2026-09-12,2026-09-23,,utility,R9
MONK,Windwalker,269,1248992,Celestial Conduit,BUFF,78,4,100.0,0.0,0.0,0.0,129.57,2026-09-12,2026-09-23,,utility,R9
MONK,Windwalker,269,119085,Chi Torpedo,BUFF,23,3,100.0,0.0,0.0,0.0,34.85,2026-04-26,2026-08-08,,movement,R4
MONK,Windwalker,269,443569,Chi-Ji's Swiftness,BUFF,843,4,100.0,0.0,0.0,0.0,9.3,2026-09-12,2026-09-23,,movement,R4
MONK,Windwalker,269,129914,Combat Wisdom,BUFF,3371,44,100.0,0.0,0.0,0.0,15.0,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249757,Combo Strikes: Blackout Kick,BUFF,5779,44,100.0,0.0,0.0,0.0,4.37,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249790,Combo Strikes: Celestial Conduit,BUFF,62,4,100.0,0.0,0.0,0.0,129.42,2026-09-12,2026-09-23,,utility,R9
MONK,Windwalker,269,1249764,Combo Strikes: Crackling Jade Lightning,BUFF,13,8,100.0,0.0,0.0,0.0,43.09,2026-03-13,2026-09-22,,utility,R9
MONK,Windwalker,269,1249758,Combo Strikes: Fists of Fury,BUFF,3700,44,100.0,0.0,0.0,0.0,15.99,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249753,Combo Strikes: Rising Sun Kick,BUFF,5223,44,100.0,0.0,0.0,0.0,8.67,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1250987,Combo Strikes: Rushing Wind Kick,BUFF,1580,43,100.0,0.0,0.0,0.0,31.13,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249754,Combo Strikes: Spinning Crane Kick,BUFF,3610,44,100.0,0.0,0.0,0.0,25.38,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249766,Combo Strikes: Strike of the Windlord,BUFF,8,1,100.0,0.0,0.0,0.0,31.8,2026-05-08,2026-05-08,,utility,R9
MONK,Windwalker,269,1249756,Combo Strikes: Tiger Palm,BUFF,7898,44,100.0,0.0,0.0,0.0,5.05,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249791,Combo Strikes: Touch of Death,BUFF,437,44,100.0,0.0,0.0,0.0,120.7,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249765,Combo Strikes: Whirling Dragon Punch,BUFF,1442,42,100.0,0.0,0.0,0.0,36.53,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1249763,Combo Strikes: Zenith Stomp,BUFF,1756,44,100.0,0.0,0.0,0.0,62.14,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1250611,Console Power,DEBUFF,2,2,100.0,0.0,0.0,0.0,,2026-08-11,2026-08-11,,,
MONK,Windwalker,269,1296565,Corrosive Venom,DEBUFF,62,1,0.0,0.0,0.0,100.0,13.03,2026-09-22,2026-09-22,,,
MONK,Windwalker,269,460127,Courage of the White Tiger,BUFF,78,4,100.0,0.0,0.0,0.0,129.57,2026-09-12,2026-09-23,,utility,R9
MONK,Windwalker,269,117952,Crackling Jade Lightning,BUFF,13,8,100.0,0.0,0.0,0.0,43.09,2026-03-13,2026-09-22,,utility,R9
MONK,Windwalker,269,117952,Crackling Jade Lightning,DEBUFF,13,8,0.0,0.0,0.0,100.0,39.13,2026-03-13,2026-09-22,,,
MONK,Windwalker,269,443572,Crane Stance,BUFF,367,4,100.0,0.0,0.0,0.0,32.0,2026-09-12,2026-09-23,,utility,R9
MONK,Windwalker,269,450342,Crashing Momentum,DEBUFF,35,5,0.0,0.0,0.0,100.0,70.29,2026-05-08,2026-09-22,,,
MONK,Windwalker,269,1295899,Critical Ritual,BUFF,41,3,100.0,0.0,0.0,0.0,62.72,2026-09-08,2026-09-20,,consumables,R8
MONK,Windwalker,269,325202,Dance of Chi-Ji,BUFF,1753,44,100.0,0.0,0.0,0.0,37.07,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1295123,Debilitating Venom,DEBUFF,48,5,100.0,0.0,0.0,0.0,152.69,2026-09-01,2026-09-22,,,
MONK,Windwalker,269,1261781,Defensive Stance,DEBUFF,6,1,100.0,0.0,0.0,0.0,25.61,2026-09-10,2026-09-10,,,
MONK,Windwalker,269,113942,Demonic Gateway,DEBUFF,3,3,100.0,0.0,0.0,0.0,,2026-07-05,2026-09-23,,,
MONK,Windwalker,269,1214730,Demonic Gateway,DEBUFF,8,3,100.0,0.0,0.0,0.0,57.71,2026-08-23,2026-09-14,,,
MONK,Windwalker,269,1214740,Demonic Gateway,DEBUFF,8,3,100.0,0.0,0.0,0.0,57.71,2026-08-23,2026-09-14,,,
MONK,Windwalker,269,1305376,Devoured Strength,BUFF,13,1,100.0,0.0,0.0,0.0,129.54,2026-09-22,2026-09-22,,consumables,R8
MONK,Windwalker,269,116095,Disable,DEBUFF,877,29,0.0,0.0,0.0,100.0,77.3,2026-02-26,2026-09-22,softCC,,
MONK,Windwalker,269,116706,Disable,DEBUFF,678,28,0.0,0.0,0.0,100.0,96.59,2026-02-26,2026-09-22,,,
MONK,Windwalker,269,1218508,Disguised,DEBUFF,3,3,100.0,0.0,0.0,0.0,,2026-08-23,2026-09-14,,,
MONK,Windwalker,269,1250609,Diverting Power...,BUFF,3,2,0.0,0.0,0.0,100.0,3.09,2026-08-11,2026-08-11,,consumables,R8
MONK,Windwalker,269,1237842,Drain Shield,BUFF,3,3,0.0,0.0,0.0,100.0,,2026-04-25,2026-05-09,,consumables,R8
MONK,Windwalker,269,1255853,Emberwing Burn,DEBUFF,1,1,100.0,0.0,0.0,0.0,,2026-05-08,2026-05-08,,,
MONK,Windwalker,269,1250508,Emberwing Heatwave,BUFF,7,1,100.0,0.0,0.0,0.0,268.43,2026-05-08,2026-05-08,,consumables,R8
MONK,Windwalker,269,1293316,Empowering Venom,BUFF,48,5,100.0,0.0,0.0,0.0,152.68,2026-09-01,2026-09-22,,consumables,R8
MONK,Windwalker,269,415603,Encapsulated Destiny,BUFF,6,2,100.0,0.0,0.0,0.0,1243.86,2026-05-08,2026-09-20,,consumables,R8
MONK,Windwalker,269,256374,Entropic Embrace,BUFF,66,4,100.0,0.0,0.0,0.0,58.63,2026-04-15,2026-08-12,,utility,R9
MONK,Windwalker,269,1234969,Ethereal Augmentation,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-04-10,2026-09-23,,consumables,R8
MONK,Windwalker,269,1217101,Ethereal Reaping,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-02-26,2026-02-26,,consumables,R8
MONK,Windwalker,269,57723,Exhaustion,DEBUFF,53,23,100.0,0.0,0.0,0.0,708.0,2026-02-26,2026-09-23,,,
MONK,Windwalker,269,390435,Exhaustion,DEBUFF,5,4,100.0,0.0,0.0,0.0,1075.54,2026-04-13,2026-09-14,,,
MONK,Windwalker,269,1296714,Faith in Ula'tek,BUFF,38,1,100.0,0.0,0.0,0.0,31.32,2026-08-26,2026-08-26,,consumables,R8
MONK,Windwalker,269,1266299,Fanatical Inspiration,BUFF,33,1,100.0,0.0,0.0,0.0,41.21,2026-05-03,2026-05-03,,consumables,R8
MONK,Windwalker,269,1242775,Farstrider's Step,BUFF,154,13,100.0,0.0,0.0,0.0,91.46,2026-04-10,2026-09-23,,movement,R4
MONK,Windwalker,269,245686,Fashionable!,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-23,2026-09-23,,consumables,R8
MONK,Windwalker,269,264689,Fatigued,DEBUFF,16,8,100.0,0.0,0.0,0.0,702.65,2026-03-13,2026-09-22,,,
MONK,Windwalker,269,274741,Ferocity of the Frostwolf,BUFF,5,2,100.0,0.0,0.0,0.0,552.77,2026-03-13,2026-05-09,,consumables,R8
MONK,Windwalker,269,1276677,Fiber of Living Agony,BUFF,61,2,100.0,0.0,0.0,0.0,35.24,2026-07-05,2026-09-10,,consumables,R8
MONK,Windwalker,269,92091,Final Key,BUFF,3,1,100.0,0.0,0.0,0.0,98.69,2026-04-26,2026-04-26,,consumables,R8
MONK,Windwalker,269,43308,Find Fish,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-05-08,2026-05-08,,consumables,R8
MONK,Windwalker,269,2383,Find Herbs,BUFF,6,3,100.0,0.0,0.0,0.0,4.25,2026-08-11,2026-09-23,,consumables,R8
MONK,Windwalker,269,1250491,Find High-Value Beasts,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-05-08,2026-05-08,,consumables,R8
MONK,Windwalker,269,1256697,Find Lumber,BUFF,4,4,100.0,0.0,0.0,0.0,,2026-05-08,2026-09-23,,consumables,R8
MONK,Windwalker,269,2580,Find Minerals,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-05-08,2026-09-12,,consumables,R8
MONK,Windwalker,269,273104,Fireblood,BUFF,7,2,100.0,0.0,0.0,0.0,313.46,2026-08-23,2026-09-01,,utility,R9
MONK,Windwalker,269,113656,Fists of Fury,BUFF,3698,44,100.0,0.0,0.0,0.0,15.99,2026-02-26,2026-09-23,,utility,R9
MONK,Windwalker,269,1224863,Five Star Review!,DEBUFF,3,3,100.0,0.0,0.0,0.0,,2026-08-23,2026-09-14,,,
MONK,Windwalker,269,1235110,Flask of the Blood Knights,BUFF,9,7,100.0,0.0,0.0,0.0,1535.66,2026-05-08,2026-09-20,,consumables,R8
MONK,Windwalker,269,1235108,Flask of the Magisters,BUFF,2,2,100.0,0.0,0.0,0.0,,2026-05-08,2026-09-06,,consumables,R8
MONK,Windwalker,269,1235111,Flask of the Shattered Sun,BUFF,4,1,100.0,0.0,0.0,0.0,4.26,2026-08-11,2026-08-11,,consumables,R8
MONK,Windwalker,269,404464,Flight Style: Skyriding,BUFF,9,4,100.0,0.0,0.0,0.0,17.77,2026-04-12,2026-08-11,,consumables,R8
MONK,Windwalker,269,451021,Flurry Charge,BUFF,3049,40,100.0,0.0,0.0,0.0,15.48,2026-02-26,2026-09-22,,utility,R9
MONK,Windwalker,269,1237196,Flurry Charge,BUFF,17,1,100.0,0.0,0.0,0.0,81.34,2026-02-26,2026-02-26,,utility,R9
MONK,Windwalker,269,1262605,Flurry Charge,BUFF,735,39,100.0,0.0,0.0,0.0,64.69,2026-03-13,2026-09-22,,utility,R9
MONK,Windwalker,269,452117,Flurry of Xuen,BUFF,13,1,100.0,0.0,0.0,0.0,18.76,2026-04-26,2026-04-26,,utility,R9
MONK,Windwalker,269,123586,Flying Serpent Kick,DEBUFF,284,30,0.0,0.0,0.0,100.0,172.45,2026-02-26,2026-09-23,softCC,,
MONK,Windwalker,269,1252487,Focused Hunt,BUFF,50,5,100.0,0.0,0.0,0.0,37.91,2026-03-13,2026-08-26,,consumables,R8
MONK,Windwalker,269,120954,Fortifying Brew,BUFF,143,36,100.0,0.0,0.0,0.0,196.38,2026-03-13,2026-09-23,defensives,defensives,R1
MONK,Windwalker,269,1250533,Freightrunner's Flask,BUFF,106,6,100.0,0.0,0.0,0.0,114.62,2026-09-01,2026-09-22,,consumables,R8
MONK,Windwalker,269,440837,Fury of Xuen,BUFF,1,1,100.0,0.0,0.0,0.0,,2026-09-22,2026-09-22,,utility,R9
MONK,Windwalker,269,1241759,Genius Insight,BUFF,84,3,100.0,0.0,0.0,0.0,38.49,2026-05-08,2026-09-01,,consumables,R8
MONK,Windwalker,269,271107,Golden Luster,BUFF,5,1,100.0,0.0,0.0,0.0,880.24,2026-09-14,2026-09-14,,consumables,R8
MONK,Windwalker,269,404184,Ground Skimming,BUFF,3,1,100.0,0.0,0.0,0.0,1789.86,2026-09-14,2026-09-14,,consumables,R8
MONK,Windwalker,269,1297663,Halazzi's Rite,BUFF,262,7,100.0,0.0,0.0,0.0,36.59,2026-09-06,2026-09-22,,consumables,R8
MONK,Windwalker,269,1252825,Harsh Winds,DEBUFF,10,2,100.0,0.0,0.0,0.0,25.49,2026-03-13,2026-09-10,,,
MONK,Windwalker,269,1252486,Hasty Hunt,BUFF,28,8,100.0,0.0,0.0,0.0,77.27,2026-03-13,2026-08-26,,consumables,R8
